Post URI,Content,Author,Timestamp,Likes,Replies,Reposts,keyword,sentiment_score,sentiment,month
at://did:plc:njzfvjcjo4yngudmdtfogsow/app.bsky.feed.post/3lvrmoyjp3c2h,No one comes close. Their longevity and consistency has been unmatched.,rivenblade.bsky.social,2025-08-07 01:49:11.204000+00:00,2,0,0,longevity,-0.3612,Negative,2025-08
at://did:plc:jfraqdlldrbcnhznjydsnlak/app.bsky.feed.post/3lvrm7dhwys2i,"TF2 shows the longevity of a title when you fucking nail the roles of individual classes. Anyone can hop in and just *get it*.

Also, hats. Many, many hats.",chadomalley.com,2025-08-07 01:40:25.708000+00:00,4,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:yxojbkpvtmjaehg5e3ze3g72/app.bsky.feed.post/3lvrl3tq33s2s,Healthcare and housing matter because they are important to the health and life longevity of a country's citizens. What is the point in saying that the Third Reich provided basic shit? To make housing and healthcare look bad? Or to defend the Third Reich?,guacamolly1312.bsky.social,2025-08-07 01:20:35.210000+00:00,0,1,0,longevity,-0.7744,Negative,2025-08
at://did:plc:lq4cbzfizpp7txlmh25gbefw/app.bsky.feed.post/3lvrkfilqbc2t,"Yep TMY is the 400. That one can be a PIA if you mess up and overdevelop and block highlights. It’s not an unforgiving film like tri-x or hp5. For a while the film we shot events with and society functions, don’t you love those? Haha we shot XP2 because longevity wasn’t a big concern there",dkt-1.bsky.social,2025-08-07 01:08:05.006000+00:00,1,2,0,longevity,0.7579,Positive,2025-08
at://did:plc:gujnzolp2n4upahg3zb6u6zx/app.bsky.feed.post/3lvrka6kuts2d,"Putting her in solitary would be doing her the biggest favor for her longevity, because being allowed to kick it with the rest of the prison population, even in a low security prison, is a sure fire death sentence for the most famous sex trafficker of minors currently alive.",cascoinfoundation.org,2025-08-07 01:05:08.003000+00:00,9,3,0,longevity,-0.6908,Negative,2025-08
at://did:plc:bgawmgtc3aczkt2kj72alfji/app.bsky.feed.post/3lvrjuoy3rv2z,"Did you know Cobalt is backed by 190 clinical studies?

Research shows strong evidence for:
• Cancer
• Colorectal Cancer
• Rheumatoid Arthritis

More info →
https://amazon.com/dp/B0756YM6CF?tag=tackleit-20

#Nutraceuticals #SupplementFacts #Longevity",tackleit.bsky.social,2025-08-07 00:58:41.008000+00:00,0,0,0,longevity,-0.7757,Negative,2025-08
at://did:plc:v2mq2oux6fzhdv2icbtvt75h/app.bsky.feed.post/3lvrju245nc27,"It is not in my best interest of #Longevity to run on empty & speed ahead to the next destination. The next chapter just as this current one requires not speed but intention.

#Intention to make good here, to make good for future. It's a choice to believe in better + it's better for my health.",bykarajacobsen.bsky.social,2025-08-07 00:58:17.309000+00:00,0,0,0,longevity,0.9415,Positive,2025-08
at://did:plc:6igclbmzirhwxyr2xugky7fu/app.bsky.feed.post/3lvrjclxwcc2p,Bu calisma basimiza fena isler acacak longevity/wellness tayfanin radarina girerse.,gzd.bsky.social,2025-08-07 00:48:34.009000+00:00,1,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvrkrzr4wm2r,"This Habit Has Been Considered ""Healthy"" For A Long Time, But Now Some Longevity Experts Are Warning Against It


",news-flows-ir.bsky.social,2025-08-07 01:15:06.006000+00:00,0,0,0,longevity,-0.4767,Negative,2025-08
at://did:plc:hh7jwr3vgpojfulwekw36zms/app.bsky.feed.post/3lvrhp4gdi22u,"The dream after surviving 

Sleeping Beauty 

Sleep is the cousin of death and secret to longevity as well as super duper rest robbed disturbed bouts when nightmares flood outweighing pleasant fantasy escapism 

Quixote ! Dreams 

Tug a War of the increasingly",alphamelkyway.bsky.social,2025-08-07 00:19:46.409000+00:00,0,1,1,longevity,0.8356,Positive,2025-08
at://did:plc:wcdzwbjgo57a6y742bacd4mv/app.bsky.feed.post/3lvrghdzxnk2p,Beat up at Crescent School you say? (I am so old I remember this kid as a literary boy wonder; the curse of longevity.),annedenoon.bsky.social,2025-08-06 23:57:32.405000+00:00,1,0,0,longevity,-0.5423,Negative,2025-08
at://did:plc:ffaj4w4fp75joqlg4pz3ljpu/app.bsky.feed.post/3lvrg46dmh22h,"The biggest myth in longevity?
That it’s about adding more.

More supplements. More tests. More hacks.

In truth? Most people need to subtract:
- Overstimulating food
- Overtraining
- Overthinking

Longevity is often a process of letting go.

#Longevity #LessIsHealth",aethon-longevity.bsky.social,2025-08-06 23:51:22.805000+00:00,34,1,10,longevity,0.4448,Positive,2025-08
at://did:plc:e2opmtfvzl6g7g3ctkes6sc3/app.bsky.feed.post/3lvrctxvqic2h,Did they crack the code to longevity lol,trestiffany.bsky.social,2025-08-06 22:53:01.304000+00:00,0,0,0,longevity,0.4215,Positive,2025-08
at://did:plc:bgknc3rmn7palfda5fzrhfsp/app.bsky.feed.post/3lvrbnxwges2v,ahh so you went for -strength +longevity solid build choice tbh,pabco.uk,2025-08-06 22:31:46.402000+00:00,1,0,0,longevity,0.5859,Positive,2025-08
at://did:plc:h6c5pzkqpdfww3jdv2gkm46s/app.bsky.feed.post/3lvraxlqgfk2o,"Spurs fan and Sounders fan: I am so jealous. This is amazing business for LAFC. Every MLS team would be improved vastly by him on their team. He might not have longevity, but he’ll improve performances as well as sell a ton of jerseys.",coryjcampbell.bsky.social,2025-08-06 22:19:14.707000+00:00,5,0,0,longevity,0.878,Positive,2025-08
at://did:plc:545ird3znit2wx5k2emqjfne/app.bsky.feed.post/3lvratk6qc22j,"Nuclear isn't near as pollutant or dangerous as people think. Renewables also still come with a wealth of longevity issues. Batteries often require environment-destroying strip mining in destabilized countries, slave labor, and have huge efficiency problems right now.",librascopeyt.bsky.social,2025-08-06 22:16:58.536000+00:00,0,1,0,longevity,0.296,Positive,2025-08
at://did:plc:wo3qzpsyom3gyomielq34qtq/app.bsky.feed.post/3lvr6ukxrbs2a,"#Servicepost #Wissen #Gesundheit #Longevity
➡️ Wovon das eigene Alter abhängt
➡️ Ab wann ist man ""alt""?
➡️ Warum heute Viele biologisch jünger sind als früher
www.quarks.de/gesellschaft...",troubleshooter.bsky.social,2025-08-06 21:41:48.805000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:73bvnbh6ofsckfahjz7dnvl5/app.bsky.feed.post/3lvr6u7jtd22n,"Being the Dean of a law school apparently has a higher turnover than being an NFL coach—the median current tenure of law school deans is just 2.10 years (NFL coaches have a 3 year median tenure, per @businessinsider.com in 2016). Key for longevity? Be the Associate Dean 😉😄",mccannsportslaw.bsky.social,2025-08-06 21:41:36.813000+00:00,2,0,1,longevity,0.0,Neutral,2025-08
at://did:plc:mbuoyhaev6qldzpxits7kzal/app.bsky.feed.post/3lvr6mdxixs2n,"From gene-environment interplay to the unseen labor of caregiving, this #JGSS issue uncovers how aging unfolds through war legacies, disaster impacts, and the everyday experiences that shape longevity and connection. #Gerontology @geronsociety.bsky.social @oxfordacademic.bsky.social t.co/5AX2FFgZkc",geronmedia.bsky.social,2025-08-06 21:37:11.109000+00:00,1,0,0,longevity,-0.8402,Negative,2025-08
at://did:plc:hu3ocpvgzfuom6lb33h3rgvm/app.bsky.feed.post/3lvr6kmvafc2t,"His creativity, versatility, quality of music and longevity are second to none. I guess you must have seen him live in concert several times.",tigerroll.bsky.social,2025-08-06 21:36:13.310000+00:00,1,1,0,longevity,0.3818,Positive,2025-08
at://did:plc:vnr5r4iyuyyysk5vhhftet4m/app.bsky.feed.post/3lvr6h2hph22i,"I'd say my longevity comes down to a few things:

- Varying the content and not getting stale

- Being open to try different genres

- If you need the break, take the break

- Focus on controlling the controllable, what/when you stream

- Surrounding yourself with the right people",notsosuperfraz.bsky.social,2025-08-06 21:34:12.405000+00:00,16,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:vnr5r4iyuyyysk5vhhftet4m/app.bsky.feed.post/3lvr6ap3bw22i,"Talked about it on stream today but I am still wrapping my head round this, I've been streaming 10 years

A lot of people quit after one year, and most have quit after 3 years and then there's me lasting a decade. A whole flipping decade

As someone who changes hobbies fast, the longevity is unreal",notsosuperfraz.bsky.social,2025-08-06 21:30:40.805000+00:00,45,11,3,longevity,0.0,Neutral,2025-08
at://did:plc:vtsnb32cmtn6suxc5uwzztp4/app.bsky.feed.post/3lvr53iwmwk2q,"This is a perfect example of why science journalism is important and how sending the wrong reporter to cover a story leads to poor results.

This article reads almost like an ad for a longevity company. There is no engagement with (or questioning of) the science behind what is being sold.",richharidy.bsky.social,2025-08-06 21:09:53.409000+00:00,5,1,1,longevity,0.228,Positive,2025-08
at://did:plc:36n7wd7gg4tapamnog4zyyc6/app.bsky.feed.post/3lvr3qcmdud2n,I think that overestimates Rubio's longevity in the office.,jacobtlevy.bsky.social,2025-08-06 20:45:41.712000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:ivdin2sw43un7okaz2gza5nj/app.bsky.feed.post/3lvr2aopuxs2c,"PSA for Boston-area folks!! 

The 𝙷𝚞𝚖𝚊𝚗 𝙰𝚞𝚐𝚖𝚎𝚗𝚝𝚊𝚝𝚒𝚘𝚗 𝚂𝚞𝚖𝚖𝚒𝚝 will be held at the MIT Media Lab on August 23rd. Come see the products & projects that are pushing intelligence augmentation, bio-interfaces, longevity, consciousness, and more! I’ll be attending along w/ a bunch of @Ekkolapto folks!!",delton.bsky.social,2025-08-06 20:19:07.308000+00:00,3,1,0,longevity,0.6449,Positive,2025-08
at://did:plc:lbyixssw6v7zyvzdvjxiyju7/app.bsky.feed.post/3lvqzrwyrys2j,Love the longevity and friendship ~ your involvement in the community doesn't go unnoticed ♥️,duuumpling.bsky.social,2025-08-06 20:10:49.009000+00:00,1,0,0,longevity,0.7964,Positive,2025-08
at://did:plc:apfdkzikljmptk6qiex35swy/app.bsky.feed.post/3lvqzrcq6ay2c,Quest for agelessness drives longevity boom — and $2.5 trillion global industry: https://www.abc.net.au/news/2025-08-07/longevity-quest-for-agelessness-drives-longevity-boom/105620664,abc-news.bsky.social,2025-08-06 20:10:28.402000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:rjuel2idbd5cvtf3toemjznp/app.bsky.feed.post/3lvqzo6mike2h,"Cryotherapy, infant stem cells, extreme cold, IV infusions, red light therapy, blue light therapy … more Australians are paying big bucks to buy into a ""longevity"" industry worth an estimated $2.5 trillion globally — and that has some traditional doctors worried.",abcnewsbot.bsky.social,2025-08-06 20:08:43.202000+00:00,0,0,0,longevity,-0.0772,Negative,2025-08
at://did:plc:o5amu5y344pmw4rt7xnj4kbn/app.bsky.feed.post/3lvqzksvcyk2k,"Honestly, @democrats.senate.gov @housedemocrats.bsky.social & @electdemocrats.bsky.social all need to listen to this. We have a serious lack of long-term planning for policy & #elections. To say nothing of the gerontocracy crisis of leadership. Meanwhile the GOP is all about longevity & planning.",m-molfetas.bsky.social,2025-08-06 20:06:50.306000+00:00,1,0,0,longevity,-0.5719,Negative,2025-08
at://did:plc:s4mimlhca3dlt4pv3xvi2z7r/app.bsky.feed.post/3lvqzgzhntk2n,"Poll: What’s more important to you when buying a fragrance?
a) The scent itself
b) Longevity/performance
c) Compliment factor
d) The brand/house
Reply and tell us why.
#FragCommunity #OneSniffAtATime",onesniffatatime.bsky.social,2025-08-06 20:04:43.514000+00:00,0,0,0,longevity,0.6361,Positive,2025-08
at://did:plc:3qtwyeadw5crhvmj7raoja4y/app.bsky.feed.post/3lvqzd7x6w726,"AT-HOOK-MOTIF NUCLEAR LOCALIZED 15 extends plant longevity by binding at poorly accessible, epigenetic mark-depleted chromatin that surrounds transcribed regions  https://www.biorxiv.org/content/10.1101/2025.08.05.668696v1 ",biorxiv-plants.bsky.social,2025-08-06 20:02:34.903000+00:00,2,0,0,longevity,0.128,Positive,2025-08
at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3lvqz7l2f5f2z,"Doreanse 1590 Aire Trunk
This gorgeous example of men's underwear delicately embraces the skin in one layer of stretch microfibre and is finished with a slim branded waistband
BUY NOW!
£12.00
https://deadgoodundies.net/PCqWfp3Nz",undies.score.bargains,2025-08-06 20:00:32.710000+00:00,1,0,0,longevity,0.7424,Positive,2025-08
at://did:plc:7ilzdua5usljyx6hp4exaajt/app.bsky.feed.post/3lvqyonkbhc2g,"we had one of these as a rental and i’m still fairly impressed with the kia/hyundai slate of cars.

they’re still not my cup of tea, but they seem very much worth the comparison to any japanese make —wonder if they have longevity, though.",dkmomus.co,2025-08-06 19:51:08.309000+00:00,2,1,0,longevity,0.5883,Positive,2025-08
at://did:plc:bgawmgtc3aczkt2kj72alfji/app.bsky.feed.post/3lvqyaq327r2i,"Did you know Folic acid is backed by 326 clinical studies?

Research shows strong evidence for:
• Type 2 Diabetes
• Rheumatoid Arthritis
• Osteoarthritis

More info →
https://amazon.com/dp/B0061GIRRK?tag=tackleit-20

#Selenium #Turmeric #Longevity",tackleit.bsky.social,2025-08-06 19:43:17.512000+00:00,0,0,0,longevity,0.5803,Positive,2025-08
at://did:plc:khyqc77nba5e77ogyxyeyjru/app.bsky.feed.post/3lvqxwrsqys2m,"That guy is just not going to go away, is he? Particularly as embryo editing is right after longevity as the new techbro interest/ money sink.",grumpyoldscientist.bsky.social,2025-08-06 19:37:43.810000+00:00,1,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:oidc6jqggve4sj5vnbetelk4/app.bsky.feed.post/3lvqxt5n73k2i,"I am a fat person who is trying to get the body I want for gender and longevity reasons. Radical body acceptance and pursuing my own desires go together in a very important way, because it stops me from mistreating my precious body and eliminates guilt over my shape.",eskiworks.bsky.social,2025-08-06 19:35:41.516000+00:00,21,1,0,longevity,0.7501,Positive,2025-08
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3lvqwy2q5qp2j,"
Bluesky's Top 10 Trending Words (past 10min):
💨x1* - gaza 🔓
💨x1* - ukraine 🔓
💨x1* - democracy 🔓
💨x21 - hiroshima
💨x16 - mrna
💨x14 - soto
💨x14 - penske
💨x12 - no-hitter
💨x12 - no-hit
💨x12 - nagasaki
*🔓 = Unlocked Emergency Words (see img)

#ListenToBlackVoices

(Something not right? Reply!)",nowbreezing.ntw.app,2025-08-06 19:20:33.314000+00:00,1,0,0,longevity,-0.2714,Negative,2025-08
at://did:plc:evf67qdjr3feymr5ifb24bps/app.bsky.feed.post/3lvqwnfnqi22x,"What if longevity isn’t a science project, but a return?

To your natural rhythm.
To food that actually nourishes.
To movement that feels like medicine.
To sleep that repairs you.

Not more. Just better.

#Longevity #SlowHealth #ModernAging",morgancarter.bsky.social,2025-08-06 19:14:40.203000+00:00,17,1,2,longevity,0.4735,Positive,2025-08
at://did:plc:bgawmgtc3aczkt2kj72alfji/app.bsky.feed.post/3lvqwn62lwo2l,"Did you know Zinc is backed by 415 clinical studies?

Research shows strong evidence for:
• Diabetes
• Osteoarthritis
• Rheumatoid Arthritis

More info →
https://amazon.com/dp/B08YLTCDTN?tag=tackleit-20

#Longevity #Fitness #NaturalHealth",tackleit.bsky.social,2025-08-06 19:14:27.208000+00:00,0,0,0,longevity,0.5803,Positive,2025-08
at://did:plc:ffaj4w4fp75joqlg4pz3ljpu/app.bsky.feed.post/3lvqw7bnkxk2x,"Movement is medicine.
Not to burn calories, but to remind your body it’s still alive.

A few minutes a day can reset your energy, your sleep, and your mind.
That’s longevity.

#Longevity #DailyMovement #FeelBetter",aethon-longevity.bsky.social,2025-08-06 19:06:49.906000+00:00,33,1,4,longevity,0.7227,Positive,2025-08
at://did:plc:3pcnghkif2l2bf3g3hx5spsu/app.bsky.feed.post/3lvqvovyhgc24,"every time ive thought this, it comes back. it's not the main issue all the time, but it's got a longevity that the trump people are usually a lot better at killing- a lot of it seems to be coming from outlets that trump has pissed off

i just don't think they have control of this one",babyshoes4cash.com,2025-08-06 18:57:32.405000+00:00,1,0,0,longevity,-0.8765,Negative,2025-08
at://did:plc:zqh22q2yooburnnpps2tsaiv/app.bsky.feed.post/3lvqvknl3222w,I will NEVER understand people who just want the same thing over and over. And then get shocked and upset that a brand thats longevity relies on people continuing to buy new stuff doesn't just do that one thing over and over. Like a. Is that not boring and b. What did you expect.......,pogona.space,2025-08-06 18:55:09.803000+00:00,0,1,0,longevity,-0.0356,Neutral,2025-08
at://did:plc:4sbtia6j57uysmdl2l5v6h4e/app.bsky.feed.post/3lvqus6nzrk27,"Zero gravity is horrible for human longevity. Our bodies don’t uptake medicine as well in zero-g, in fact, are much more prone to having issues with circulation, eye-sight, bone-loss, etc. The only benefit is maybe pain reduction in joints. Not much else though.",mapperwocky.bsky.social,2025-08-06 18:41:28.607000+00:00,2,0,0,longevity,-0.4019,Negative,2025-08
at://did:plc:wxhi37x6nl2rezv37cifilee/app.bsky.feed.post/3lvqu6ujp3224,Longevity or what!  Brilliant to see him still knocking them out like a youngster,hungryforsound.bsky.social,2025-08-06 18:30:40.303000+00:00,1,0,0,longevity,0.7644,Positive,2025-08
at://did:plc:skb2wdeljxy6dssupbf4o3mf/app.bsky.feed.post/3lvqst36mkk2z,"It works! An old wise witch told me this, and it truly is the way to happiness, and longevity!",madmay.bsky.social,2025-08-06 18:06:11.211000+00:00,1,1,0,longevity,0.8264,Positive,2025-08
at://did:plc:bawoyy5iutshcun5a3przps6/app.bsky.feed.post/3lvqsqzpte22v,Definitely a bleak situation once you’re basically a Class Pet but at least you’re ensured long-term longevity,terrariumtails.bsky.social,2025-08-06 18:05:03.106000+00:00,3,1,0,longevity,0.2144,Positive,2025-08
at://did:plc:2dzb67caf6ugrzogjoxhwdjo/app.bsky.feed.post/3lvqs73nirc2b,"New Geneva event aims to bridge lab and clinic – with A4M’s translational collaboration and practitioner reach.

#longevity #biologicalage #agebetter #geroscience #healthspan #clinicalinnovation #futureofmedicine

longevity.technology/news/summit-...",longevitytech.bsky.social,2025-08-06 17:55:37.304000+00:00,0,0,0,longevity,0.0258,Neutral,2025-08
at://did:plc:7bhta6lcxdqbcuqx5ogbzpbl/app.bsky.feed.post/3lvqs6xpmh224,like i'm gonna be 23 in less than a month. but it doesn't feel like my life has a lot of longevity living under a soon-to-be d1c7470rship. what the fuck am i gonna do man.,bobaotter.bsky.social,2025-08-06 17:54:56.648000+00:00,3,0,0,longevity,-0.1901,Negative,2025-08
at://did:plc:2dzb67caf6ugrzogjoxhwdjo/app.bsky.feed.post/3lvqrnlshjc2b,"John G Cramer is set to be the first person to receive lab-grown mitochondria as part of a pioneering longevity trial from Mitrix Bio. 

longevity.technology/news/physici... 

#longevity #biotech #mitochondria #agex #healthspan #clinicaltrial #biohacking #futureofaging",longevitytech.bsky.social,2025-08-06 17:45:16.109000+00:00,2,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:w4jum6mbgo7boqwefx5oaxm3/app.bsky.feed.post/3lvqrlpcajs24,"This week in the Lancet: “Plastics cause disease and death from infancy to old age and are responsible for health-related economic losses exceeding $1.5 trillion annually.”

🧪 A quick break down and call to action in this thread. 

#Microplastics #Longevity",jonbrudvig.bsky.social,2025-08-06 17:44:22.806000+00:00,31,4,11,longevity,-0.6486,Negative,2025-08
at://did:plc:umncueb2ocbv72q76q2xxqov/app.bsky.feed.post/3lvqr6w5ir22o,"Is Skoda engineering cars for and selling them in the Chinese market. My point is Kia, like Zeekr, are engineering cars for China and then tweaking them for western markets, which I think will indicate brand longevity given China's dominance.",zamafir.bsky.social,2025-08-06 17:37:00.809000+00:00,0,1,0,longevity,-0.2263,Negative,2025-08
at://did:plc:oa2bpcwgerlyxg6lacpgxc5t/app.bsky.feed.post/3lvqqu5fids2j,"Basic idea is: you want to know the effect of some exposure on longevity (via MR). You don't know how long the people in your sample will live. But you know how long their parents lived. So you use sample's genes as IVs, sample's exposure, parents' lifespan as outcomes. When/why would this work?",zshahn.bsky.social,2025-08-06 17:26:13.402000+00:00,0,0,0,longevity,0.0387,Neutral,2025-08
at://did:plc:du75uu77kiz4te4mxm6cz6je/app.bsky.feed.post/3lvqqioq4l225,"Met a famous current kids tv actor today on a set visit, as thoroughly lovely as you would expect.

Was funny when he was talking about the longevity of his career and now reckons 24 year olds recognise him in the street from his first tv appearances.",oitappin.bsky.social,2025-08-06 17:24:32.703000+00:00,0,0,0,longevity,0.7902,Positive,2025-08
at://did:plc:ii4dn6rxwctv3mmptmgl5hze/app.bsky.feed.post/3lvqppfcq5v2d,"Follow @biohackingpathway for more

#resveratrol #longevity #supplements #antiaging #health #science #research #lifespan #healthylifestyle #wellbeing #healthyageing #healthyaging #wellnessthatworks #wellnessblogger",biohackingpathway.bsky.social,2025-08-06 17:10:25.907000+00:00,0,0,0,longevity,0.0,Neutral,2025-08
at://did:plc:ii4dn6rxwctv3mmptmgl5hze/app.bsky.feed.post/3lvqppeud4v2y,"Uncover the science-backed secrets to longevity with resveratrol! Hear from leading researchers about their groundbreaking studies on lifespan extension in mice, challenging conventional wisdom on supplementation and aging. Discover the optimal resveratrol regimen for potential health benefits.",biohackingpathway.bsky.social,2025-08-06 17:10:25.403000+00:00,1,0,0,longevity,0.8553,Positive,2025-08
at://did:plc:vjwx7vb7u6pxjlfym7xgmbuo/app.bsky.feed.post/3lvqph3xl2c2m,You mean it’ll lack the longevity of the Matt Hancock app?!,rickys.uk,2025-08-06 17:05:47.814000+00:00,1,1,1,longevity,-0.3802,Negative,2025-08
at://did:plc:mwobmaqarvitfyq3rxyzhlyd/app.bsky.feed.post/3lvqoklwdcs2w,"And they made their stuff in full color from day one. Bill Hanna knew color TVs will catch on, and that's why their stuff has longevity decades later.",bickpixx.bsky.social,2025-08-06 16:49:52.108000+00:00,4,1,0,longevity,0.0,Neutral,2025-08
at://did:plc:udbge7klmgugsezvjwowyo3p/app.bsky.feed.post/3lvqohy2hjm25,"All this to say, use the first half (at LEAST) to show what makes your game special and interesting, and THEN show us the variety, longevity, and scope.

Ideally the biomes you show in the montage aren't represented in the first half of the trailer. That way you're saying AND THERE'S EVEN MORE!",derek-lieu.com,2025-08-06 16:48:24.814000+00:00,31,1,0,longevity,0.8172,Positive,2025-08
at://did:plc:2wyqv44lm72vasmddeqjgy72/app.bsky.feed.post/3lvqobtlqps2u,"This fellow is a lawyer who used to work for the govt sitting next to the person who, if I understand correctly, created some of that website. 

His explanations seems pretty solid to me. (I'm an archivist who cares a lot about the longevity of historical materials and documents.)",clancyny.bsky.social,2025-08-06 16:44:57.603000+00:00,6,3,2,longevity,0.8316,Positive,2025-08
at://did:plc:gwbejuooeoyomjp4lvztwvie/app.bsky.feed.post/3lvqoa2wm7k2y,"Code is like a living plant that requires nurture to thrive. Our code endures through comments, reusability, versioning, and thoughtful design. Typewith foresight, and your code will bloom for years. 

www.flyingfursoftware.com

#SoftwareLongevity #CleanCode #FlyingFurSoftware",flyingfursoftware.com,2025-08-06 16:43:59.810000+00:00,0,0,0,longevity,0.7579,Positive,2025-08
at://did:plc:trwru7nvoht3ljh4zpfxvbcv/app.bsky.feed.post/3lvqo3cjtl22i,Fitness platforms embracing longevity... /2,dshaywitz.bsky.social,2025-08-06 16:41:31.933000+00:00,0,1,0,longevity,0.2732,Positive,2025-08
at://did:plc:trwru7nvoht3ljh4zpfxvbcv/app.bsky.feed.post/3lvqo3apoak2i,"Short 🧵 re: my Globe Ideas piece bostonglobe.com/2025/08/05/o... (PDF: drive.google.com/file/d/1rfga...) on how health tech co's like Oura, Tonal, Peloton, and Whoop are pivoting from fitness to longevity, & why success will require more than relentless optimization of performance metrics /1",dshaywitz.bsky.social,2025-08-06 16:41:31.912000+00:00,7,1,3,longevity,0.892,Positive,2025-08
at://did:plc:zorsofwuw6n6xezqo23q474p/app.bsky.feed.post/3lvqnpgp2h22t,"I have a sub - here is the gist: Creatine, Protein, BCAAs, Fish Oil, B vitamins.

I would add that Omega 3s specifically are the value-add according to studies, and NMN seems to be the go-to lately for longevity research.",davidhfriedeljr.bsky.social,2025-08-06 16:34:40.509000+00:00,1,1,0,longevity,0.0516,Positive,2025-08
at://did:plc:r7gvynfdx3mv4ngmmvwterws/app.bsky.feed.post/3lvqnfmsce72x,"Abu Dhabi is backing longevity innovation!

Alana and @EMcCarthyPage explain how Abu Dhabi is  helping researchers fast-track biotech. 

Watch the full episode here:
youtu.be/569wgffQzis",moleculexyz.bsky.social,2025-08-06 16:29:13.609000+00:00,0,0,0,longevity,0.636,Positive,2025-08
at://did:plc:wu4d37o7ukir2jieaxdh6qhc/app.bsky.feed.post/3lvqn4i4inq25,"link 📈🤖
A Note on The Rationale Behind Using Parental Longevity as a Proxy in Mendelian Randomization Studies (Shahn, Rasul, Schooling) In many cohorts (such as the UK Biobank) on which Mendelian Randomization studies are routinely performed, data on participants' longevity is inadequate as the m",paperposterbot.bsky.social,2025-08-06 16:24:05.741000+00:00,1,0,0,longevity,-0.4019,Negative,2025-08
at://did:plc:4a4txtryaf43sybw26ccbavi/app.bsky.feed.post/3lvqmvjw7hc22,"Today's Spirit Guide is Tapir!😄

These herbivorous mammals are related to rhinos and horses. One of the most primitive mammals in the world, they've changed very little over 20 million yrs. Spiritually, they represent longevity, toughness, and understanding shyness.

✨️",twiningtree.bsky.social,2025-08-06 16:20:12.709000+00:00,3,0,0,longevity,-0.2714,Negative,2025-08
at://did:plc:yx2nfpytmmze4fau2qxw2c5a/app.bsky.feed.post/3lvqmmbimff2g,Over 100 active longevity clubs of Ukrainian Red Cross operate in Ukraine #Ukraine,amplifyukraine.eu,2025-08-06 16:15:00.307000+00:00,2,0,0,longevity,0.4019,Positive,2025-08
at://did:plc:mmqpvk5ryfqmysd2562bmxyw/app.bsky.feed.post/3lvqmavkte22a,"The ""RETCON energy"" also stems from an unfortunate fandom ""need"" to ""know the canon and have that solved,"" which again is at odds with WoW's longevity-mandated need to leave room to recontextualize down the road. No matter how well it is ""known,"" it's not ours. That angers some unsavory people.",omedon.bsky.social,2025-08-06 16:10:10.108000+00:00,1,1,0,longevity,-0.3178,Negative,2025-08
at://did:plc:2n7mpjghxwyawo43qj7jslui/app.bsky.feed.post/3lvqlioeoi22l,"What is their goal, RFK, Jr & trump?
It’s clear what the goal of mankind has been, that science and medicine can give longevity to mankind. No one’s been motivated to end this.  Populations, like in Medieval times don’t die out, with vaccines & medical research-OUR goal.
What’s theirs? HaveTheySaid?",flocktoblue.bsky.social,2025-08-06 15:55:05.821000+00:00,3,2,1,longevity,0.3695,Positive,2025-08
at://did:plc:hjzqiff55ry7cihcanl2romz/app.bsky.feed.post/3lvqkpgloky2x,"Lamellar P2-Na0.7CoO2 Boosts Sodium-Ion Battery Longevity

Sodium-ion batteries represent a promising alternative to the more conventional lithium-ion batteries, primarily due to the earth-abundant nature of sodium. In recent developments, a research team led by Li et al. has unveiled a new…",scienmag.bsky.social,2025-08-06 15:40:59.108000+00:00,0,0,0,longevity,0.6124,Positive,2025-08
at://did:plc:af65qludatxqaqjangubl2ep/app.bsky.feed.post/3lvqkjvsk6s2a,"From Biotech to the Future of Beauty: How Marieme Sane is Brewing Up Drinkable Skincare

#PRontheGO #beauty #biotech #womenentrepreneur #beautyentrepreneur #beautytrends #drinkableskincare #skincare #women #womenwellness #womenhealth #longevity

pronthego.com/pages/blog/f...",pronthego.bsky.social,2025-08-06 15:37:56.215000+00:00,0,0,0,longevity,0.5859,Positive,2025-08
at://did:plc:dpkucibwjl4nsmoo5i5clryi/app.bsky.feed.post/3lvqk6z7vx227,"These prices are a reflection of Robbery with all chain Stores being told by CEO's what the market will bear. 

Remember, Consumers control their Profits and longevity to stay in business. F-them, put them under",oceanviews.bsky.social,2025-08-06 15:31:47.711000+00:00,0,0,0,longevity,0.4404,Positive,2025-08
at://did:plc:sobuuoeq2fx72o26vpoclgki/app.bsky.feed.post/3lvqk3kd7sp2y,"20 Questions With Louie Vega: ‘If You Want Longevity, Look at Me’",billboard.com,2025-08-06 15:29:52.003000+00:00,0,0,0,longevity,0.0772,Positive,2025-08
