authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,collectCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6be179148f77d98eea155a27ba8b9a6e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d75bd2ab&x-expires=1755979200&x-signature=3mkAw3ClS9kaHwX0tsoS8N3zGfM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,mimi.ebella,Monday Morning Smoothie! 😍🥰😘 #smoothie #smoothies #smoothierecipe #smoothieday #smoothieking ,65400,4345,2900000,45,27700,53,Enough (Miami),Cardi B,FALSE,2023-04-03T13:54:54.000Z,https://www.tiktok.com/@mimi.ebella/video/7217821624567975211
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/099ba4ebf0680fa9676cdb1ee51f4583~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=28119e5e&x-expires=1755979200&x-signature=TiJyViKAtJTAYc09PaIJbf4KCeo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,nadiatsvyk,"Healthy smoothie 🍌🍓🥭
 #smoothie #fyp
#viral #recipe #recipe #foryou #foryoupage follow my second account-@ttshop",515500,46300,13900000,1369,124900,21,thats so true gracie cover by ally salort,ally salort,TRUE,2025-04-13T08:27:49.000Z,https://www.tiktok.com/@nadiatsvyk/video/7492711592275037462
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0092a8b11860ef4bfeabc4252f18fb6b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=12d36c65&x-expires=1755979200&x-signature=jWXQ2Y7cykXuSoNESvRvuItTlAE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,evecatherine.r,Never outshine the master ,59400,8177,219000,213,1971,9,original sound,EVE,TRUE,2025-08-20T16:15:17.000Z,https://www.tiktok.com/@evecatherine.r/video/7540701864455687437
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a2be1b37e5fdf6b423805407a2c2196e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=11fba911&x-expires=1755979200&x-signature=jf6%2BJBlDjuQzD5lC25qV2Cg4U5Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,benjigreenn,ketchup smoothie ##fyp,13700,2499,136200,108,600,28,original sound,benji,TRUE,2025-08-09T23:34:49.000Z,https://www.tiktok.com/@benjigreenn/video/7536733240913104183
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4d6fd62f39f87fdfd09ece021e00afcf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b4f979c5&x-expires=1755979200&x-signature=RYTgS39eGtxJnt7jQrDcXtN8i6w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,theamberdepena,My go to drink lately! #fyp #foryou #foryoupage #smoothie #smoothies #smoothierecipe #smoothietok #blender #fruitsmoothie #healthyeats ,712,43,50100,10,202,35,All Night,Ndup,FALSE,2023-06-08T23:05:25.000Z,https://www.tiktok.com/@theamberdepena/video/7242455243617815850
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/397fa93acf6deac4b72b5c53d5f9595a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e1f86f2f&x-expires=1755979200&x-signature=9JJY8mEK%2FyKzMIFJzEdakZEguYs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,yungfoodbeast,"Erewhon Smoothie Dupe at Sprouts?? 🤔

Did you know @Sprouts Farmers Market has a smoothie bar? @ANNA tried the Glowgetter smoothie and said its like an Erewhon Smoothie Dupe! 🥤 

Basically the same and your wallet hurts a lot less! Who's tried it?? #sprouts #erewhon #smoothie ",7163,2225,283500,105,1442,31,original sound,Foodbeast,TRUE,2025-03-28T23:38:03.000Z,https://www.tiktok.com/@yungfoodbeast/video/7487008639635524906
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5984a5b620cf71d2c492c3ed380415a8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=cc0ebfd2&x-expires=1755979200&x-signature=VGerNtSJsELJQvD9jCSbfwbvtPc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,cocinandolakarok,"High Protein Shake✨Ingredients⬇️
1/2 banana
Strawberies
Blueberries 
2cups of Milk
Oikos Yogurt- Vanilla or Strawberry 
#milkshakes #highprotein #proteinshake #protein #highproteinrecipes #proteinshakes #proteinrecipe#fyp ",6617,1113,286500,54,3843,21,original sound,ꜰɪɪʀᴍᴇᴏʟᴅɪᴇꜱᥫ᭡,TRUE,2025-01-24T01:52:18.000Z,https://www.tiktok.com/@cocinandolakarok/video/7463293810995383583
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b271b6d09ac95558a37e5ca64a7c76ec~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2c97f625&x-expires=1755979200&x-signature=hpNi4bjCMNF%2BCTelrBYEnv5y05c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,sanaaeats,trying the erewhon smoothies 🥲 #sanaaeats #fypシ #fypシ゚viral #erewhon #erewhonmarket #smoothie #haileybieber #haileybiebersmoothie #tastetest #rating #review #foodie #foodtok #foodreview #try #firsttry #mukbang #eating #trending #viral ,326000,3361,2900000,792,12400,98,original sound,Sanaa,TRUE,2024-03-01T19:58:50.000Z,https://www.tiktok.com/@sanaaeats/video/7341486753108462894
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1f152c72a7139dd95634585a7c919185~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9c43d60c&x-expires=1755979200&x-signature=%2B%2FJmJ1HFxDCweECoHoDSFHGAtFk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,greciamilann,highly recommend!! #viralvideo #sprouts #fyp #viral #goviral #paratii #fypage #dayinmylife #erewhon #smoothie #dupe ,154600,23400,1600000,467,20400,9,original sound,lea 💌,TRUE,2025-04-15T01:09:07.000Z,https://www.tiktok.com/@greciamilann/video/7493340615761988910
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/031372d29c01bcb202de95e15c1d0c60~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ed165ef1&x-expires=1755979200&x-signature=tSGI0gvHJ0HtsibyAvGDvsElPw0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,babnuck,"1 кадр: Kiwi Mango Smoothie
Recipe:
-2 frozen kiwi
-1 frozen mango
-100 ml of water
-one spoon of protein
-5 ice cubes

2 кадр: Strawberry smoothie
Recipe:
-frozen strawberry 
-frozen blueberry
-1 banana
-one spoon of protein
-3 tablespoons oatmeal
-half a mug of milk

3 кадр: Oreo smoothie
Recipe:
-1 frozen banana
-one spoon of protein
-half a mug of milk
-one spoon of cocoa
1-3 oreo
-4 ice cubes #fyp #recommendations ",473,192,9365,29,54,19,Coffee Time,Cooly D,FALSE,2025-08-21T08:03:27.000Z,https://www.tiktok.com/@babnuck/video/7540946388243336466
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/26383b422b832dc4bdbfcb740617d934~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=fedd35ff&x-expires=1755979200&x-signature=UArUllDqjGgoC8V5gjaqzB7ggbs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,gosmoothie_by_camavo,Fresh Raspberries Jucie🍓😍#smoothie #milkshake #freshjucie #GoSmoothie #fouryoupage #portableblender #miniblender #sommer #CapCut ,3461,100,223400,11,222,16,Praise Jah In The Moonlight,YG Marley,FALSE,2025-08-17T17:14:57.000Z,https://www.tiktok.com/@gosmoothie_by_camavo/video/7539604179321376022
https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/2ef9059e78fe7164fa36a965bc92ed4f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=dbe98228&x-expires=1755979200&x-signature=SKljYKlW8%2BDqxGy7LkForjwFgvA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ijay3657,"Smoothie 

#healthysmoothie 
#smoothierecipe 
#drink ",8,1,310,4,2,46,My Way,Hotkeed,FALSE,2025-08-20T21:35:40.000Z,https://www.tiktok.com/@ijay3657/video/7540784612453158166
https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/82f8591753095ef42afa0f08e39969b4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=c45eba43&x-expires=1755979200&x-signature=hEG%2BsUhaKIWe0ebfyT7woRjtlhU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,itsmemarinaa,What should we name this bowl?💙 #smoothiebowl #healthyfood #recipe #foryou #breakfast #chocolatecover,1300000,3545,14600000,9572,49900,9,happier,Olivia Rodrigo,FALSE,2021-06-05T18:02:26.000Z,https://www.tiktok.com/@itsmemarinaa/video/6970371758729760006
https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/d2051352fa8fb1c79072067ed63fc654~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=6f0848e4&x-expires=1755979200&x-signature=Crf%2BLW%2FXEdDHFyl%2FOT5xz%2F29dqg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,andreeaiscooking,"Daca sunteti in cautarea unui smoothie gustos, sanatos, dar si cu putine ingrediente, trebuie sa incercati aceasta reteta. 

Am adaugat intr-un blender banana, un mix de fructe de padure, o lingura de iaurt grecesc, dar si lapte de migdale, dupa care am amestecat totul timp de cateva secunde. Eu am optat pentru blenderul de la Biovita, care are 2 functii si este ideal pentru a prepara o varietate de bauturi. Programele sunt prestabilite si sunt concepute atat pentru ingredientele tari, cum ar fi gheata sau fructele congelate, cat si pentru cele mai moi. 

In plus, acesta vine la pachet si cu doua sticle cu capac, care pot fi transportate cu usurinta oriunde. ♥️

P.S: pentru un plus de proteina, adaugati 2 cupe de proteina in blender. 

#smoothie #healthysmoothie #food #healthyliving #ad ",593,85,33700,12,404,34,Cool Kids (our sped up version),Echosmith,FALSE,2024-10-23T09:04:59.000Z,https://www.tiktok.com/@andreeaiscooking/video/7428894511742373153
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5ed745f40b379645cec6ee971bebaf86~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=187c4a65&x-expires=1755979200&x-signature=2H2SBQXvJQBotg50JLh3BkjSJm4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nimetozerr,,56900,3801,846400,354,1705,12,The Cuppycake Song,Amy Castle,FALSE,2021-01-13T15:14:18.000Z,https://www.tiktok.com/@nimetozerr/video/6917263251675876609
https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/728f697d51cadc84aa06fe4984115932~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=db9a4b71&x-expires=1755979200&x-signature=it84dTvb0%2Ff4pung1%2Fb61cDuaiE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,kimberly_piron,"3x summer smoothies you NEED to try 🍊💛
Full video & recipes on YouTube! Link in bio 💕
#smoothierecipe #summerdrinks #healthyrecipes #smoothielover #shorts",56,1,802,9,2,30,origineel geluid,Kimberly_Piron,TRUE,2025-08-21T10:27:53.000Z,https://www.tiktok.com/@kimberly_piron/video/7540983583435951393
https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/3258e4c9180aa4dc43953d70e77df67b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=db9789d2&x-expires=1755979200&x-signature=ApWivHhwtNGEfKqM5mjUA7jEGu0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,nathalievankralingen,"Heerlijke proteïne smoothie. 
Hey allemaal hier een tip van mij! #smoothie #proteine #cabaulifestyle #etos #albertheijn #gezonderecepten ",1846,129,121200,48,692,35,♡ ᶫᵒᵛᵉᵧₒᵤ ♡,SoBerBoi,FALSE,2025-01-13T17:24:23.000Z,https://www.tiktok.com/@nathalievankralingen/video/7459452206052379926
https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/5f9227806f805108d35771f5df7d4011~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=7ffa4d06&x-expires=1755979200&x-signature=bJ7urBT%2FkLwNDFHkQZyIIFzHkEk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,septemberspicee,"PINK SMOOTHIE | wie schön kann ein frühstück bitte sein? die perfekten farben für einen perfekten start in den tag 💗 
inspired by @eat with bonnie 

REZEPT: 
150gr himbeeren
0.5EL erythrit
0.5 banane
20gr haferflocken 
1TL erdnussbutter
200ml mandelmilch
joghurt

50gr von den himbeeren zsm mit einem halben löffel erythrit im topf erwärmen und zerdrücken.
den rest der himbeeren mit banane, haferflocken, erdnussbutter und mandelmilch zu einem smoothie mixen. 
ein glas von innen mit etwas joghurt bestreichen. das himberpüree unten ins glas geben und mit dem smoothie toppen, bei bedarf mit etwas mandelmilch auffüllen. & genießen 💗

#prettyinpink #smoothie #pinkdrink #drinktok #breakfastideas #easyrecipe #gesunderezepte #lowsugar #foodtok ",49000,1798,576700,102,21000,33,good days by surf bagel,surf_bagel,TRUE,2025-01-27T16:36:37.000Z,https://www.tiktok.com/@septemberspicee/video/7464635082582576406
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/157bb54d6a65fa74b7c186c8436365e5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=62852fe0&x-expires=1755979200&x-signature=EpgBcdXPchDZup4nR6iM1VdmKTA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,emilie_cuizine,‼️Smoothie‼️🤤 #smoothie #yummyfood #lovesmoothiesss #fypシ #pouou #healthyjuice,39300,482,471700,690,1984,51,Aesthetic,Tollan Kim,FALSE,2022-08-12T22:59:39.000Z,https://www.tiktok.com/@emilie_cuizine/video/7131128223710137606
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/17e51fe9de962bcd2f2f5ce10ee28943~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=210f9157&x-expires=1755979200&x-signature=LwD8l9S9HHjF5Y2FW9uUqgcmGvw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,enchantedwisdom18,I love mango smoothies 😍 so I decided to make it at home honestly I didn’t expect the frozen mango from Walmart to be this good!!!! Give it try and let me know what you think 💭🫶🏻#fypシ #paratodoelmundoentero🌏 #phillytiktok #goviraltiktok #mangoes #smoothietok #mangosmoothie #mangorecipe #juice #sweet #homemade #onabudget #delicious #kidsfriendly #foodtiktok #foodvideos #smoothievideos #walmart #greatvalue @Walmart #carnation @Carnation Milks #recipe #philadelphia #philly ,41,2,5895,7,14,20,Pretty Little Baby,Connie Francis,FALSE,2025-05-10T04:35:29.000Z,https://www.tiktok.com/@enchantedwisdom18/video/7502670861904891182
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/26817b6bfb26b453b4e01195a8dd5dbf~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=61216d73&x-expires=1755979200&x-signature=Ci%2F5uhv%2BVUNcMPhgjb4pnUVdmUQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,twincoast,I cant believe our cookbook is out in 5 DAYS 🍓🫐🌴 smooth life will be available in stores everywhere and online! #amazon #cookbook #acai #acaibowls #acaibowl #vegan #smoothlife #smoodie #smoothies #vitamix #blender #twinscoast ,1000000,72000,12900000,1546,153300,9,chest pain by malcolm todd,Sir Malcolm Tott | Fan Account,TRUE,2024-12-13T18:19:25.000Z,https://www.tiktok.com/@twincoast/video/7447962733615533317
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/06bb80fbcf1800a601dcba9c50809e31~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d03cd847&x-expires=1755979200&x-signature=CdOaXieJKxeb1tMoL8XrUAAiRcg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,sundaydetoxjuice,Bữa sáng với sinh tố healthy nha mn ơi #hanhthichnuocep #heathylifestyle #smoothie ,5620,198,150600,59,1220,56,Rockin' Around The Christmas Tree,Brenda Lee,FALSE,2024-11-21T13:58:50.000Z,https://www.tiktok.com/@sundaydetoxjuice/video/7439731735362850066
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/0bd8ac2fe0ac47bf97365a45468a6a1b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=9e436657&x-expires=1755979200&x-signature=4JcrQCQfUAr7%2FJiT3YIWRzcLuJY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,snackx4me,Chopped #frozenbanana @rawnice #bluespirulina #superfoodssmoothie #nicecream #smoothieporn #smoothie #healthyrecipes #swirl #smoothietime #dairyfree,243800,441,2300000,1423,2624,92,original sound,@snackx4me,TRUE,2021-07-23T12:44:01.000Z,https://www.tiktok.com/@snackx4me/video/6988101781981007109
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d3bee00578a26243f18cfb8645f0f6e7~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d2ff8413&x-expires=1755979200&x-signature=DXtTrT8EoHjGjv8BoyretIf8B6w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,allthings_bella,"Yalll the mango took it to another level omg 😋😍😍😍 

#smoothie #smoothierecipe #smoothieathome #smoothies #smoothietok ",6780,458,128700,53,2264,18,original sound,Bella Johnson 🤎,TRUE,2025-06-07T14:07:04.000Z,https://www.tiktok.com/@allthings_bella/video/7513208554698984734
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c0c69437e08a00a7ee52ce8bdbfd9e2a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=777242fb&x-expires=1755979200&x-signature=6ekvPYpxvmzhFLNR66DeEoeekec%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,notoliviadejarnett,mmmmm,9630,26,96800,24,326,28,original sound,blaccmass,TRUE,2023-04-04T02:58:13.000Z,https://www.tiktok.com/@notoliviadejarnett/video/7218023609950915882
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3426e43f1992d7b21271d20b81b5372f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=fea6756c&x-expires=1755979200&x-signature=j%2Bs6kiNCiATawPCf9nNdLcHrvE8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,nadyaokamoto,Smoothie part iii,76700,56,747200,69,1089,23,original sound,Nadya Okamoto,TRUE,2022-06-11T17:12:08.000Z,https://www.tiktok.com/@nadyaokamoto/video/7108031406051249450
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344447911800881198~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c69d880c&x-expires=1755979200&x-signature=gFEpJjHFMVL7AAnDOa%2BmOo7Mz4I%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,iveyrotger,prettiest smoothie I’ve made all week💜,2715,5,63800,24,177,5,love on the brain sped up,xxtristanxo,TRUE,2022-11-09T13:08:54.000Z,https://www.tiktok.com/@iveyrotger/video/7164002551296183598
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8da9d236d855be49c900c08927d7102c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=04281b0e&x-expires=1755979200&x-signature=ZLVt9VPjOChNYCR3ErpdNLxi6g8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,forever.amariee,"even tho this smoothie was a fail lol it still deserves to be seen 😂 ill try again tomorrow 

#smoothies #ninjablender #smoothierecipes #healthy #fypシ #healthysmoothie ",163800,1288,1200000,210,8534,37,luther,Kendrick Lamar & SZA,FALSE,2024-12-04T19:54:42.000Z,https://www.tiktok.com/@forever.amariee/video/7444647534359792939
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/642bc82fe4d4f478d09b6c09646c6f76~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b98635fc&x-expires=1755979200&x-signature=%2Br7Py5flZQIVas6Bmt9K%2Bk2ywig%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,lala_sadii,Make a smoothie with me💚 #smoothie #havefun #foryou #fyp #viral #iloveyou,577600,1635,2900000,4086,15400,59,Coming of Age,Blondes,FALSE,2021-03-24T03:36:56.000Z,https://www.tiktok.com/@lala_sadii/video/6943059490094730502
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/db3761556312892f44d433719cea430a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d3decfca&x-expires=1755979200&x-signature=t1n5o%2FUkUnYjd9q6rTjM4k9zp60%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,nataliewu_,Pt 5 best summer drinks at Dutch Bros! This is one of my all time favorites you have to try 😍 #foryou #fyp #dutchbros #summer #barista #pnw #oregon,14300,1254,566900,80,3327,20,Make It Right,BTS,FALSE,2020-06-28T23:17:50.000Z,https://www.tiktok.com/@nataliewu_/video/6843541904555003142
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/60758d35f90b92428fd7fbb7b7b1e512~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3fa22db0&x-expires=1755979200&x-signature=yi3ARsxCsSD%2BwAxb9%2FeSIFsa19E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,budget_bytes,My favorite simple banana smoothie! 😋 #bananasmoothie #smoothie #breakfastideas,32700,1506,1200000,324,17600,27,Hello Gentle Breeze,Official Sound Studio,FALSE,2022-07-26T15:41:13.000Z,https://www.tiktok.com/@budget_bytes/video/7124706791186812203
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e196d0899af6f7121607162d283f6a04~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f19f2c41&x-expires=1755979200&x-signature=STzbaGtBRkYliMYCp3Edsw%2BN3M8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,tropicana,Smoothies taste better with a squeeze of sunshine,225600,15100,31400000,0,5134,20,original sound,Tropicana,TRUE,2023-01-18T17:07:02.000Z,https://www.tiktok.com/@tropicana/video/7190039860256984366
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/308b2a9efebcd933e4886f61d3ab1b8f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=aca5d957&x-expires=1755979200&x-signature=d0XAym5oIr%2Bz4PmBko7Sr5kB9bk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,mistimason,Strawberry Banana Protein Smoothie. Yum! #premierprotein #premierproteinrecipes #proteinshake #smoothie #smoothies #smoothierecipe #strawberrysmoothie #bananasmoothie #makeasmoothiewithme #grwm #morningroutine #proteinshake,2427,347,148500,49,1177,17,AMAZING,︎︎︎,TRUE,2022-08-30T13:54:44.000Z,https://www.tiktok.com/@mistimason/video/7137667331303443755
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/fb6510819d202ef1b79a5549cfe4bc98~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=192c9aba&x-expires=1755979200&x-signature=fH4O6VAJaFJzXM7eXMe%2BaXxX2hc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,manifesting_abundance_,Make a superfood smoothie with me:),141,1,1897,16,20,130,original sound - Peaceful Melody World,Peaceful Melody World,TRUE,2025-08-06T18:54:30.000Z,https://www.tiktok.com/@manifesting_abundance_/video/7535547861103136030
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0d00e0a13dc77e508a469b992a429b1d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d3cc8e64&x-expires=1755979200&x-signature=b2eh4iwRY7S6BoNe4sQrn0nQ9S0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,smoothieflip,easy protein 😭 #fyp #smoothie #smoothiebowl,24000,437,466500,140,1108,35,original sound,kaden,TRUE,2025-08-18T18:08:36.000Z,https://www.tiktok.com/@smoothieflip/video/7539989044416023863
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ec8c7e4919b709ad5b3d149016068f4e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3e13c9b3&x-expires=1755979200&x-signature=II0kUWTiDTgaHOIfYgnzX8Q%2F7Vc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,largebaj,Love my morning smoothie #baj #sobaj ,148600,1061,1400000,583,12500,10,Aria Math TTK Mix,ProdByTTK,TRUE,2024-07-14T17:02:48.000Z,https://www.tiktok.com/@largebaj/video/7391537974095269151
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c1e84046476f45a0e57a12cbcdc3b8b2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=da265fd8&x-expires=1755979200&x-signature=fq%2BuLCtIyRkjOqQG9rR9lux1TSs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,joeygotflow,Let’s be freal 😃 ##gasstation##anyoneelse##fyp,533,14,6780,46,13,10,original sound,gyusboo,TRUE,2025-08-18T03:42:52.000Z,https://www.tiktok.com/@joeygotflow/video/7539765878829616398
